#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 02 13 05 48 999 99.0 99.0  0.55  9.88  6.79 270 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 13 06 18 999 99.0 99.0  0.56 11.76  7.05 281 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 13 06 48 999 99.0 99.0  0.59 10.53  7.49 278 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 13 07 18 999 99.0 99.0  0.56 11.11  7.34 277 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 07 48 999 99.0 99.0  0.56 11.11  7.21 282 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 08 18 999 99.0 99.0  0.63 16.67  7.89 291 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 13 08 48 999 99.0 99.0  0.59 11.76  7.56 277 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 09 18 999 99.0 99.0  0.58 11.11  8.08 285 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 09 48 999 99.0 99.0  0.63 11.76  8.85 285 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 10 18 999 99.0 99.0  0.67 16.67  8.87 292 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 10 48 999 99.0 99.0  0.67 11.76  9.08 280 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 11 18 999 99.0 99.0  0.62 10.53  8.75 285 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 11 48 999 99.0 99.0  0.65 16.67  9.20 291 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 13 12 18 999 99.0 99.0  0.64 12.50  8.99 281 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 12 48 999 99.0 99.0  0.62 15.38  8.94 291 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 13 18 999 99.0 99.0  0.61 18.18  9.21 289 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 13 48 999 99.0 99.0  0.62 11.76  9.04 281 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 14 18 999 99.0 99.0  0.57 11.76  8.85 281 9999.0 999.0  16.7 999.0 99.0 99.00
2015 02 13 14 48 999 99.0 99.0  0.55 16.67  8.79 289 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 13 15 18 999 99.0 99.0  0.61 16.67  9.31 289 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 13 15 48 999 99.0 99.0  0.58 16.67  9.17 289 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 16 18 999 99.0 99.0  0.61 12.50  9.29 281 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 13 16 48 999 99.0 99.0  0.61 11.11  9.35 278 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 13 17 18 999 99.0 99.0  0.60 14.29  9.28 287 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 13 17 48 999 99.0 99.0  0.67 11.76  9.42 281 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 13 18 18 999 99.0 99.0  0.61 16.67  9.19 289 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 13 18 48 999 99.0 99.0  0.63 11.76  9.29 278 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 13 19 18 999 99.0 99.0  0.62 16.67  8.94 287 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 13 19 48 999 99.0 99.0  0.65 16.67  9.25 288 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 13 20 18 999 99.0 99.0  0.71 15.38  9.72 285 9999.0 999.0  18.7 999.0 99.0 99.00
2015 02 13 20 48 999 99.0 99.0  0.62 10.53  8.59 282 9999.0 999.0  18.5 999.0 99.0 99.00
2015 02 13 21 18 999 99.0 99.0  0.73 11.11  9.35 280 9999.0 999.0  18.3 999.0 99.0 99.00
2015 02 13 21 48 999 99.0 99.0  0.71 11.11  9.04 281 9999.0 999.0  18.6 999.0 99.0 99.00
2015 02 13 22 18 999 99.0 99.0  0.76 16.67  9.29 291 9999.0 999.0  18.9 999.0 99.0 99.00
2015 02 13 22 48 999 99.0 99.0  0.71 11.11  8.98 285 9999.0 999.0  19.0 999.0 99.0 99.00
2015 02 13 23 18 999 99.0 99.0  0.79 11.76  9.40 280 9999.0 999.0  18.4 999.0 99.0 99.00
2015 02 13 23 48 999 99.0 99.0  0.75 12.50  9.55 284 9999.0 999.0  18.2 999.0 99.0 99.00
2015 02 14 00 18 999 99.0 99.0  0.73 15.38  9.40 289 9999.0 999.0  18.1 999.0 99.0 99.00
2015 02 14 00 48 999 99.0 99.0  0.66 14.29  8.86 288 9999.0 999.0  18.0 999.0 99.0 99.00
2015 02 14 01 18 999 99.0 99.0  0.65 15.38  8.94 288 9999.0 999.0  18.0 999.0 99.0 99.00
2015 02 14 01 48 999 99.0 99.0  0.72 15.38  8.68 291 9999.0 999.0  18.0 999.0 99.0 99.00
2015 02 14 02 18 999 99.0 99.0  0.71 11.76  7.23 284 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 14 02 48 999 99.0 99.0  0.67 10.53  7.01 278 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 14 03 18 999 99.0 99.0  0.72 15.38  8.48 288 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 14 03 48 999 99.0 99.0  0.72 15.38  9.01 291 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 14 04 18 999 99.0 99.0  0.75 14.29  9.26 287 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 14 04 48 999 99.0 99.0  0.66 14.29  8.74 289 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 14 05 18 999 99.0 99.0  0.66 15.38  8.86 289 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 14 05 48 999 99.0 99.0  0.67 14.29  8.74 288 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 14 06 18 999 99.0 99.0  0.64 15.38  8.39 288 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 14 06 48 999 99.0 99.0  0.58 11.11  8.23 277 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 14 07 18 999 99.0 99.0  0.63 15.38  8.94 288 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 14 07 48 999 99.0 99.0  0.61 15.38  9.49 289 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 14 08 18 999 99.0 99.0  0.65 12.50  9.89 285 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 08 48 999 99.0 99.0  0.62 15.38  9.65 291 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 09 18 999 99.0 99.0  0.65 15.38  9.80 289 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 09 48 999 99.0 99.0  0.68 15.38  9.70 289 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 10 18 999 99.0 99.0  0.66 14.29  9.26 291 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 10 48 999 99.0 99.0  0.67 10.53  9.65 277 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 11 18 999 99.0 99.0  0.68 13.33  9.79 288 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 11 48 999 99.0 99.0  0.68 15.38  9.73 288 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 12 18 999 99.0 99.0  0.68 10.53  9.77 278 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 12 48 999 99.0 99.0  0.70 15.38  9.54 291 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 13 18 999 99.0 99.0  0.68 12.50  9.36 287 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 13 48 999 99.0 99.0  0.67 14.29  9.24 287 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 14 18 999 99.0 99.0  0.70 15.38  9.65 291 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 14 48 999 99.0 99.0  0.63 15.38  9.14 289 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 15 18 999 99.0 99.0  0.72 12.50  9.74 284 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 15 48 999 99.0 99.0  0.63 13.33  9.11 287 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 14 16 18 999 99.0 99.0  0.66 10.53  9.49 278 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 16 48 999 99.0 99.0  0.67 15.38  9.83 291 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 14 17 18 999 99.0 99.0  0.63 14.29  9.53 289 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 14 17 48 999 99.0 99.0  0.65 15.38  9.57 289 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 14 18 18 999 99.0 99.0  0.67 11.76  9.80 280 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 14 18 48 999 99.0 99.0  0.61 15.38  9.64 287 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 14 19 18 999 99.0 99.0  0.62 11.76  9.61 282 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 14 19 48 999 99.0 99.0  0.63 14.29 10.04 288 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 14 20 18 999 99.0 99.0  0.61 10.53  9.97 277 9999.0 999.0  18.1 999.0 99.0 99.00
2015 02 14 20 48 999 99.0 99.0  0.58 11.76  9.64 280 9999.0 999.0  17.9 999.0 99.0 99.00
2015 02 14 21 18 999 99.0 99.0  0.62 10.53  9.86 278 9999.0 999.0  18.1 999.0 99.0 99.00
2015 02 14 21 48 999 99.0 99.0  0.60 11.11  9.87 281 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 14 22 18 999 99.0 99.0  0.63 15.38 10.09 288 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 14 22 48 999 99.0 99.0  0.61 11.76  9.92 282 9999.0 999.0  18.1 999.0 99.0 99.00
2015 02 14 23 18 999 99.0 99.0  0.64 11.76 10.26 281 9999.0 999.0  17.9 999.0 99.0 99.00
2015 02 14 23 48 999 99.0 99.0  0.58 12.50  9.66 289 9999.0 999.0  19.2 999.0 99.0 99.00
2015 02 15 00 18 999 99.0 99.0  0.59 11.76  9.08 285 9999.0 999.0  18.2 999.0 99.0 99.00
2015 02 15 00 48 999 99.0 99.0  0.62 13.33  9.74 288 9999.0 999.0  18.2 999.0 99.0 99.00
2015 02 15 01 18 999 99.0 99.0  0.61 14.29  9.45 285 9999.0 999.0  19.3 999.0 99.0 99.00
2015 02 15 01 48 999 99.0 99.0  0.61 11.76  9.33 280 9999.0 999.0  19.1 999.0 99.0 99.00
2015 02 15 02 18 999 99.0 99.0  0.57 14.29  9.55 288 9999.0 999.0  18.3 999.0 99.0 99.00
2015 02 15 02 48 999 99.0 99.0  0.58 11.76  9.46 277 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 15 03 18 999 99.0 99.0  0.61 13.33  9.65 282 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 15 03 48 999 99.0 99.0  0.59 11.11  9.49 278 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 15 04 18 999 99.0 99.0  0.57 10.53  9.39 280 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 15 04 48 999 99.0 99.0  0.62 12.50  9.98 287 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 15 05 18 999 99.0 99.0  0.54 11.11  9.39 282 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 15 05 48 999 99.0 99.0  0.58 11.76  9.41 281 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 15 06 18 999 99.0 99.0  0.60 13.33  9.82 285 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 15 06 48 999 99.0 99.0  0.62 12.50  9.54 284 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 15 07 18 999 99.0 99.0  0.55 11.11  9.55 278 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 15 07 48 999 99.0 99.0  0.56 14.29  9.46 287 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 15 08 18 999 99.0 99.0  0.52 13.33  9.63 284 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 15 08 48 999 99.0 99.0  0.60 12.50  9.87 284 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 15 09 18 999 99.0 99.0  0.55 11.76  9.67 282 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 15 09 48 999 99.0 99.0  0.59 11.76  9.90 284 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 15 10 18 999 99.0 99.0  0.58 14.29  9.90 287 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 15 10 48 999 99.0 99.0  0.63 11.76  9.72 285 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 15 11 18 999 99.0 99.0  0.60 13.33  9.55 287 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 11 48 999 99.0 99.0  0.67 13.33  9.93 288 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 15 12 18 999 99.0 99.0  0.68 12.50  9.80 287 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 12 48 999 99.0 99.0  0.69 11.11  9.61 281 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 13 18 999 99.0 99.0  0.63 14.29  8.92 285 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 13 48 999 99.0 99.0  0.67 12.50  9.06 288 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 14 18 999 99.0 99.0  0.65 11.76  8.81 282 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 14 48 999 99.0 99.0  0.60 11.11  8.19 282 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 15 15 18 999 99.0 99.0  0.62 14.29  8.63 291 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 15 15 48 999 99.0 99.0  0.65 12.50  8.62 284 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 15 16 18 999 99.0 99.0  0.62 11.76  8.51 285 9999.0 999.0  16.8 999.0 99.0 99.00
2015 02 15 16 48 999 99.0 99.0  0.60 12.50  8.72 289 9999.0 999.0  16.9 999.0 99.0 99.00
2015 02 15 17 18 999 99.0 99.0  0.62 12.50  8.77 287 9999.0 999.0  17.0 999.0 99.0 99.00
2015 02 15 17 48 999 99.0 99.0  0.59 13.33  8.89 287 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 15 18 18 999 99.0 99.0  0.53 12.50  8.47 285 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 15 18 48 999 99.0 99.0  0.55 11.76  9.09 282 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 15 19 18 999 99.0 99.0  0.53 12.50  8.49 284 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 15 19 48 999 99.0 99.0  0.55 11.76  8.99 284 9999.0 999.0  18.1 999.0 99.0 99.00
2015 02 15 20 18 999 99.0 99.0  0.55 13.33  9.17 287 9999.0 999.0  17.9 999.0 99.0 99.00
2015 02 15 20 48 999 99.0 99.0  0.54 13.33  8.87 287 9999.0 999.0  18.5 999.0 99.0 99.00
2015 02 15 21 18 999 99.0 99.0  0.57 13.33  9.02 285 9999.0 999.0  18.5 999.0 99.0 99.00
2015 02 15 21 48 999 99.0 99.0  0.57 13.33  9.07 284 9999.0 999.0  18.5 999.0 99.0 99.00
2015 02 15 22 18 999 99.0 99.0  0.62 11.11  8.74 281 9999.0 999.0  18.1 999.0 99.0 99.00
2015 02 15 22 48 999 99.0 99.0  0.60 11.76  8.65 285 9999.0 999.0  18.4 999.0 99.0 99.00
2015 02 15 23 18 999 99.0 99.0  0.64 12.50  8.98 285 9999.0 999.0  18.4 999.0 99.0 99.00
2015 02 15 23 48 999 99.0 99.0  0.66 11.11  8.31 282 9999.0 999.0  18.2 999.0 99.0 99.00
2015 02 16 00 18 999 99.0 99.0  0.63 11.11  8.13 282 9999.0 999.0  18.0 999.0 99.0 99.00
2015 02 16 00 48 999 99.0 99.0  0.63 12.50  7.37 282 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 16 01 18 999 99.0 99.0  0.66 11.76  7.14 281 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 16 01 48 999 99.0 99.0  0.72 12.50  7.40 287 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 16 02 18 999 99.0 99.0  0.70 12.50  7.76 284 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 02 48 999 99.0 99.0  0.66 12.50  7.42 285 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 03 18 999 99.0 99.0  0.65 11.11  7.27 277 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 16 03 48 999 99.0 99.0  0.67 13.33  7.11 285 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 04 18 999 99.0 99.0  0.68 12.50  7.01 282 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 04 48 999 99.0 99.0  0.67 11.76  7.00 280 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 05 18 999 99.0 99.0  0.66 11.76  6.67 282 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 05 48 999 99.0 99.0  0.68 12.50  6.37 284 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 06 18 999 99.0 99.0  0.77 11.76  6.89 281 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 06 48 999 99.0 99.0  0.74 11.76  6.98 281 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 16 07 18 999 99.0 99.0  0.71 13.33  7.08 284 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 16 07 48 999 99.0 99.0  0.72 11.76  6.51 280 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 08 18 999 99.0 99.0  0.73 11.76  6.48 281 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 08 48 999 99.0 99.0  0.74 13.33  6.34 284 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 16 09 18 999 99.0 99.0  0.74 11.11  6.15 280 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 16 09 48 999 99.0 99.0  0.70 13.33  5.90 288 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 16 10 18 999 99.0 99.0  0.70 13.33  6.03 285 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 16 10 48 999 99.0 99.0  0.65 12.50  5.92 281 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 16 11 18 999 99.0 99.0  0.69 12.50  6.37 284 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 11 48 999 99.0 99.0  0.71 10.53  6.47 275 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 16 12 18 999 99.0 99.0  0.67 11.11  6.41 281 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 16 12 48 999 99.0 99.0  0.67 10.53  6.72 275 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 13 18 999 99.0 99.0  0.72 13.33  6.51 285 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 16 13 48 999 99.0 99.0  0.67 11.76  6.29 278 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 16 14 18 999 99.0 99.0  0.72 12.50  6.73 281 9999.0 999.0  17.1 999.0 99.0 99.00
2015 02 16 14 48 999 99.0 99.0  0.72 11.76  6.71 278 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 15 18 999 99.0 99.0  0.65 11.76  6.33 284 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 15 48 999 99.0 99.0  0.66 11.76  6.34 280 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 16 18 999 99.0 99.0  0.67 10.53  6.38 278 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 16 48 999 99.0 99.0  0.66 13.33  6.39 285 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 17 18 999 99.0 99.0  0.66 11.76  6.24 281 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 17 48 999 99.0 99.0  0.67  9.88  6.58 274 9999.0 999.0  17.2 999.0 99.0 99.00
2015 02 16 18 18 999 99.0 99.0  0.62 12.50  6.34 280 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 16 18 48 999 99.0 99.0  0.59 13.33  6.17 285 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 19 18 999 99.0 99.0  0.58 11.76  6.18 280 9999.0 999.0  17.8 999.0 99.0 99.00
2015 02 16 19 48 999 99.0 99.0  0.57 11.11  6.05 281 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 16 20 18 999 99.0 99.0  0.59 13.33  6.18 280 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 16 20 48 999 99.0 99.0  0.57 11.76  5.91 282 9999.0 999.0  17.7 999.0 99.0 99.00
2015 02 16 21 18 999 99.0 99.0  0.60 12.50  5.87 284 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 21 48 999 99.0 99.0  0.55  9.88  5.70 274 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 22 18 999 99.0 99.0  0.57 12.50  5.70 285 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 22 48 999 99.0 99.0  0.58 13.33  6.06 282 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 23 18 999 99.0 99.0  0.58 12.50  5.67 281 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 16 23 48 999 99.0 99.0  0.55 12.50  5.84 285 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 17 00 18 999 99.0 99.0  0.51 11.76  5.46 280 9999.0 999.0  17.6 999.0 99.0 99.00
2015 02 17 00 48 999 99.0 99.0  0.54  9.88  5.51 273 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 17 01 18 999 99.0 99.0  0.55 11.11  5.64 278 9999.0 999.0  17.5 999.0 99.0 99.00
2015 02 17 01 48 999 99.0 99.0  0.57 11.76  6.01 281 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 17 02 18 999 99.0 99.0  0.57 12.50  6.01 287 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 17 02 48 999 99.0 99.0  0.56 12.50  6.21 281 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 17 03 18 999 99.0 99.0  0.56 12.50  6.03 281 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 03 48 999 99.0 99.0  0.55 10.53  6.02 277 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 04 18 999 99.0 99.0  0.57 12.50  6.55 284 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 04 48 999 99.0 99.0  0.56 13.33  6.37 285 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 05 18 999 99.0 99.0  0.54 12.50  6.39 284 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 05 48 999 99.0 99.0  0.51 11.11  6.31 275 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 17 06 18 999 99.0 99.0  0.51 11.76  6.48 281 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 17 06 48 999 99.0 99.0  0.47  9.88  6.37 273 9999.0 999.0  17.4 999.0 99.0 99.00
2015 02 17 07 18 999 99.0 99.0  0.48 11.76  6.55 282 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 07 48 999 99.0 99.0  0.45 14.29  6.67 282 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 08 18 999 99.0 99.0  0.45 13.33  6.53 280 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 08 48 999 99.0 99.0  0.46 11.76  6.79 281 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 09 18 999 99.0 99.0  0.44 11.76  6.27 278 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 09 48 999 99.0 99.0  0.48 11.11  6.43 278 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 10 18 999 99.0 99.0  0.49 10.53  6.10 275 9999.0 999.0  17.3 999.0 99.0 99.00
2015 02 17 10 48 999 99.0 99.0  0.44 12.50  5.79 281 9999.0 999.0  17.3 999.0 99.0 99.00
