#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 04 17 00 18 999 99.0 99.0  1.03 12.50  5.14 288 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 17 00 48 999 99.0 99.0  1.00 12.50  4.93 291 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 17 01 18 999 99.0 99.0  0.98 10.53  4.91 287 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 17 01 48 999 99.0 99.0  0.96 12.50  5.14 289 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 17 02 18 999 99.0 99.0  0.99 12.50  5.33 291 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 17 02 48 999 99.0 99.0  1.00 12.50  5.47 288 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 17 03 18 999 99.0 99.0  1.08 11.76  5.75 289 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 17 03 48 999 99.0 99.0  1.01 10.53  5.78 288 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 17 04 18 999 99.0 99.0  1.10 11.76  6.22 287 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 17 04 48 999 99.0 99.0  1.10 11.11  6.05 287 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 17 05 18 999 99.0 99.0  1.14 11.11  6.35 288 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 17 05 48 999 99.0 99.0  1.07 11.11  6.10 292 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 17 06 18 999 99.0 99.0  1.02 11.11  5.98 288 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 17 06 48 999 99.0 99.0  1.10 11.11  6.26 289 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 17 07 18 999 99.0 99.0  1.05 12.50  5.84 291 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 17 07 48 999 99.0 99.0  0.96  5.00  5.71 294 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 17 08 18 999 99.0 99.0  1.01 11.11  6.08 287 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 17 08 48 999 99.0 99.0  0.97 11.76  5.96 288 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 17 09 18 999 99.0 99.0  0.94 11.11  6.18 285 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 17 09 48 999 99.0 99.0  0.93 11.11  6.15 282 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 17 10 18 999 99.0 99.0  0.94 11.76  6.11 284 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 17 10 48 999 99.0 99.0  0.86 11.11  6.13 285 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 17 11 18 999 99.0 99.0  0.77 12.50  5.69 289 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 17 11 48 999 99.0 99.0  0.90 11.76  6.08 287 9999.0 999.0  17.9 999.0 99.0 99.00
2016 04 17 12 18 999 99.0 99.0  0.89 12.50  5.98 289 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 17 12 48 999 99.0 99.0  0.85 11.76  5.81 285 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 17 13 18 999 99.0 99.0  0.84  9.88  5.77 284 9999.0 999.0  17.9 999.0 99.0 99.00
2016 04 17 13 48 999 99.0 99.0  0.84 11.76  5.67 287 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 17 14 18 999 99.0 99.0  0.80 12.50  5.82 284 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 17 14 48 999 99.0 99.0  0.78 12.50  5.65 292 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 17 15 18 999 99.0 99.0  0.77 10.53  5.66 281 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 17 15 48 999 99.0 99.0  0.76 11.76  5.60 292 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 17 16 18 999 99.0 99.0  0.75 11.11  5.76 287 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 17 16 48 999 99.0 99.0  0.76 11.76  6.02 288 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 17 17 18 999 99.0 99.0  0.77 11.76  6.06 292 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 17 17 48 999 99.0 99.0  0.81 10.53  6.16 287 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 17 18 18 999 99.0 99.0  0.84 11.76  6.43 288 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 17 18 48 999 99.0 99.0  0.72 11.11  6.13 287 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 17 19 18 999 99.0 99.0  0.77 11.11  6.21 288 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 17 19 48 999 99.0 99.0  0.71 11.76  6.14 289 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 17 20 18 999 99.0 99.0  0.74  9.88  6.23 287 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 17 20 48 999 99.0 99.0  0.74 11.11  6.49 288 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 17 21 18 999 99.0 99.0  0.74 11.11  6.58 288 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 17 21 48 999 99.0 99.0  0.72 11.76  6.46 288 9999.0 999.0  20.9 999.0 99.0 99.00
2016 04 17 22 18 999 99.0 99.0  0.74  9.88  6.96 280 9999.0 999.0  19.8 999.0 99.0 99.00
2016 04 17 22 48 999 99.0 99.0  0.72 10.53  6.69 284 9999.0 999.0  19.4 999.0 99.0 99.00
2016 04 17 23 18 999 99.0 99.0  0.76 11.11  6.90 287 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 17 23 48 999 99.0 99.0  0.68 10.53  6.36 282 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 18 00 18 999 99.0 99.0  0.70 10.53  6.51 284 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 18 00 48 999 99.0 99.0  0.67 11.11  6.34 284 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 18 01 18 999 99.0 99.0  0.68 10.53  6.30 278 9999.0 999.0  20.7 999.0 99.0 99.00
2016 04 18 01 48 999 99.0 99.0  0.65 11.76  6.14 287 9999.0 999.0  20.2 999.0 99.0 99.00
2016 04 18 02 18 999 99.0 99.0  0.61 10.53  5.60 280 9999.0 999.0  19.9 999.0 99.0 99.00
2016 04 18 02 48 999 99.0 99.0  0.61 11.11  5.36 285 9999.0 999.0  19.5 999.0 99.0 99.00
2016 04 18 03 18 999 99.0 99.0  0.66  9.88  5.38 285 9999.0 999.0  19.3 999.0 99.0 99.00
2016 04 18 03 48 999 99.0 99.0  0.62 11.76  5.21 292 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 18 04 48 999 99.0 99.0  0.66 10.53  5.84 282 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 18 05 18 999 99.0 99.0  0.64 11.11  5.90 289 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 18 05 48 999 99.0 99.0  0.64 10.53  5.90 285 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 18 06 18 999 99.0 99.0  0.68 10.53  6.25 287 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 18 06 48 999 99.0 99.0  0.71  9.88  5.98 287 9999.0 999.0  19.0 999.0 99.0 99.00
2016 04 18 07 18 999 99.0 99.0  0.67 11.11  5.57 285 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 18 07 48 999 99.0 99.0  0.69 10.53  5.69 287 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 18 08 18 999 99.0 99.0  0.71  9.88  5.76 285 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 18 08 48 999 99.0 99.0  0.66 10.53  5.93 287 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 18 09 18 999 99.0 99.0  0.60 11.11  5.55 285 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 18 09 48 999 99.0 99.0  0.63 11.76  5.90 289 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 18 10 18 999 99.0 99.0  0.62 11.11  5.92 285 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 18 10 48 999 99.0 99.0  0.61 11.11  5.97 287 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 18 11 18 999 99.0 99.0  0.58  9.88  6.36 285 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 18 11 48 999 99.0 99.0  0.64 16.67  6.71 292 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 18 12 18 999 99.0 99.0  0.60 11.76  6.62 285 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 18 12 48 999 99.0 99.0  0.54 10.53  6.49 284 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 18 13 18 999 99.0 99.0  0.58 10.53  6.71 288 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 18 13 48 999 99.0 99.0  0.55 16.67  6.31 298 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 18 14 18 999 99.0 99.0  0.64  9.88  7.41 282 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 18 14 48 999 99.0 99.0  0.56 16.67  6.97 295 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 18 15 18 999 99.0 99.0  0.59 15.38  6.83 291 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 18 15 48 999 99.0 99.0  0.61 10.53  6.71 285 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 18 16 18 999 99.0 99.0  0.55 10.53  6.30 284 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 18 16 48 999 99.0 99.0  0.55  9.88  6.60 281 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 18 17 18 999 99.0 99.0  0.57 11.11  7.16 284 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 18 17 48 999 99.0 99.0  0.54 16.67  7.38 289 9999.0 999.0  19.0 999.0 99.0 99.00
2016 04 18 18 18 999 99.0 99.0  0.52 16.67  7.04 288 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 18 18 48 999 99.0 99.0  0.49 11.11  6.93 285 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 18 19 18 999 99.0 99.0  0.47 15.38  7.24 288 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 18 19 48 999 99.0 99.0  0.44 10.53  6.85 284 9999.0 999.0  19.7 999.0 99.0 99.00
2016 04 18 20 18 999 99.0 99.0  0.46 15.38  7.16 288 9999.0 999.0  19.3 999.0 99.0 99.00
2016 04 18 20 48 999 99.0 99.0  0.46 16.67  7.15 291 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 18 21 18 999 99.0 99.0  0.45 16.67  6.79 292 9999.0 999.0  20.5 999.0 99.0 99.00
2016 04 18 21 48 999 99.0 99.0  0.43 15.38  6.83 291 9999.0 999.0  21.0 999.0 99.0 99.00
2016 04 18 22 18 999 99.0 99.0  0.46 16.67  6.80 291 9999.0 999.0  19.5 999.0 99.0 99.00
2016 04 18 22 48 999 99.0 99.0  0.45 15.38  6.92 291 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 18 23 48 999 99.0 99.0  0.45 15.38  6.79 291 9999.0 999.0  19.5 999.0 99.0 99.00
2016 04 19 00 18 999 99.0 99.0  0.51 15.38  7.60 287 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 19 00 48 999 99.0 99.0  0.49 16.67  7.29 295 9999.0 999.0  19.3 999.0 99.0 99.00
2016 04 19 01 18 999 99.0 99.0  0.50 15.38  7.58 292 9999.0 999.0  19.4 999.0 99.0 99.00
2016 04 19 01 48 999 99.0 99.0  0.52 15.38  8.13 288 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 19 02 18 999 99.0 99.0  0.54 15.38  8.59 295 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 19 02 48 999 99.0 99.0  0.49 15.38  7.56 295 9999.0 999.0  19.3 999.0 99.0 99.00
2016 04 19 03 18 999 99.0 99.0  0.46 15.38  7.13 294 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 19 03 48 999 99.0 99.0  0.45 15.38  6.78 294 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 19 04 18 999 99.0 99.0  0.43 15.38  6.61 287 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 19 04 48 999 99.0 99.0  0.49 15.38  7.89 289 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 19 05 18 999 99.0 99.0  0.41 15.38  6.85 291 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 19 05 48 999 99.0 99.0  0.42 15.38  7.30 292 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 06 18 999 99.0 99.0  0.42 14.29  7.30 288 9999.0 999.0  19.0 999.0 99.0 99.00
2016 04 19 06 48 999 99.0 99.0  0.44 14.29  7.85 289 9999.0 999.0  19.0 999.0 99.0 99.00
2016 04 19 07 18 999 99.0 99.0  0.44 15.38  8.14 289 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 07 48 999 99.0 99.0  0.43 15.38  8.45 291 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 08 18 999 99.0 99.0  0.46 15.38  8.30 289 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 08 48 999 99.0 99.0  0.45 15.38  7.80 292 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 19 09 18 999 99.0 99.0  0.49 15.38  8.12 289 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 19 09 48 999 99.0 99.0  0.48 15.38  7.91 289 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 19 10 18 999 99.0 99.0  0.46 14.29  7.54 289 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 19 10 48 999 99.0 99.0  0.44 15.38  7.65 288 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 19 11 18 999 99.0 99.0  0.47 14.29  8.42 287 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 19 11 48 999 99.0 99.0  0.45 14.29  8.65 287 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 19 12 18 999 99.0 99.0  0.45 13.33  8.56 278 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 19 12 48 999 99.0 99.0  0.45 15.38  8.41 288 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 19 13 18 999 99.0 99.0  0.45 13.33  8.10 285 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 19 13 48 999 99.0 99.0  0.43 15.38  7.02 287 9999.0 999.0  17.9 999.0 99.0 99.00
2016 04 19 14 18 999 99.0 99.0  0.44 14.29  7.13 288 9999.0 999.0  17.9 999.0 99.0 99.00
2016 04 19 14 48 999 99.0 99.0  0.43 14.29  6.71 288 9999.0 999.0  17.9 999.0 99.0 99.00
2016 04 19 15 18 999 99.0 99.0  0.43 14.29  6.76 292 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 19 15 48 999 99.0 99.0  0.45 15.38  6.90 288 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 19 16 18 999 99.0 99.0  0.43 13.33  6.64 280 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 19 16 48 999 99.0 99.0  0.47 15.38  7.53 284 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 19 17 18 999 99.0 99.0  0.44 15.38  7.28 288 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 17 48 999 99.0 99.0  0.46 15.38  8.10 289 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 19 18 18 999 99.0 99.0  0.45 13.33  8.17 284 9999.0 999.0  19.8 999.0 99.0 99.00
2016 04 19 18 48 999 99.0 99.0  0.46 15.38  8.23 291 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 19 18 999 99.0 99.0  0.44 14.29  8.38 285 9999.0 999.0  19.0 999.0 99.0 99.00
2016 04 19 19 48 999 99.0 99.0  0.45 13.33  8.89 285 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 19 20 18 999 99.0 99.0  0.41 13.33  8.73 282 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 19 20 48 999 99.0 99.0  0.45 13.33  9.47 282 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 19 21 18 999 99.0 99.0  0.41 13.33  8.96 284 9999.0 999.0  20.3 999.0 99.0 99.00
2016 04 19 21 48 999 99.0 99.0  0.38 15.38  8.81 289 9999.0 999.0  20.9 999.0 99.0 99.00
2016 04 19 22 18 999 99.0 99.0  0.43 14.29  9.44 289 9999.0 999.0  20.8 999.0 99.0 99.00
2016 04 19 22 48 999 99.0 99.0  0.46 14.29  9.81 288 9999.0 999.0  20.7 999.0 99.0 99.00
2016 04 19 23 18 999 99.0 99.0  0.43 14.29  9.71 289 9999.0 999.0  20.5 999.0 99.0 99.00
2016 04 19 23 48 999 99.0 99.0  0.46 14.29  9.71 291 9999.0 999.0  21.3 999.0 99.0 99.00
2016 04 20 00 18 999 99.0 99.0  0.40 14.29  8.83 287 9999.0 999.0  21.0 999.0 99.0 99.00
2016 04 20 00 48 999 99.0 99.0  0.41 13.33  9.03 282 9999.0 999.0  20.5 999.0 99.0 99.00
2016 04 20 01 18 999 99.0 99.0  0.42 14.29  9.24 285 9999.0 999.0  20.1 999.0 99.0 99.00
2016 04 20 01 48 999 99.0 99.0  0.38 14.29  8.85 285 9999.0 999.0  19.7 999.0 99.0 99.00
2016 04 20 02 18 999 99.0 99.0  0.46 14.29  9.61 291 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 20 02 48 999 99.0 99.0  0.42 13.33  8.80 278 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 20 03 18 999 99.0 99.0  0.43 13.33  9.00 284 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 20 03 48 999 99.0 99.0  0.43 13.33  8.64 281 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 20 04 18 999 99.0 99.0  0.40 12.50  7.87 287 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 20 04 48 999 99.0 99.0  0.42 12.50  8.11 282 9999.0 999.0  19.5 999.0 99.0 99.00
2016 04 20 05 18 999 99.0 99.0  0.42 14.29  8.43 285 9999.0 999.0  19.4 999.0 99.0 99.00
2016 04 20 05 48 999 99.0 99.0  0.47 14.29  8.83 287 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 20 06 18 999 99.0 99.0  0.42 13.33  8.53 281 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 20 06 48 999 99.0 99.0  0.43 13.33  8.74 285 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 20 07 18 999 99.0 99.0  0.40 13.33  8.36 287 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 20 07 48 999 99.0 99.0  0.41 13.33  8.96 285 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 20 08 18 999 99.0 99.0  0.38 13.33  8.54 285 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 20 08 48 999 99.0 99.0  0.37 13.33  8.97 284 9999.0 999.0  18.0 999.0 99.0 99.00
2016 04 20 09 18 999 99.0 99.0  0.41 12.50  9.24 284 9999.0 999.0  17.9 999.0 99.0 99.00
2016 04 20 09 48 999 99.0 99.0  0.37 13.33  9.25 282 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 20 10 18 999 99.0 99.0  0.33 14.29  8.31 288 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 20 10 48 999 99.0 99.0  0.36 14.29  8.62 287 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 20 11 18 999 99.0 99.0  0.37 13.33  9.19 280 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 20 11 48 999 99.0 99.0  0.37 12.50  8.99 284 9999.0 999.0  17.8 999.0 99.0 99.00
2016 04 20 12 18 999 99.0 99.0  0.37 13.33  9.19 282 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 20 12 48 999 99.0 99.0  0.42 12.50  9.37 277 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 20 13 18 999 99.0 99.0  0.44 11.76  9.41 278 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 20 13 48 999 99.0 99.0  0.37 12.50  8.20 281 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 20 14 18 999 99.0 99.0  0.41 13.33  7.59 280 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 20 14 48 999 99.0 99.0  0.42 11.76  7.26 278 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 20 15 18 999 99.0 99.0  0.42 12.50  6.47 280 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 20 15 48 999 99.0 99.0  0.43 11.76  6.71 280 9999.0 999.0  18.1 999.0 99.0 99.00
2016 04 20 16 18 999 99.0 99.0  0.49 11.76  7.40 277 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 20 16 48 999 99.0 99.0  0.44 13.33  6.80 282 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 20 17 18 999 99.0 99.0  0.46 13.33  6.96 278 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 20 17 48 999 99.0 99.0  0.45 13.33  7.09 281 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 20 18 18 999 99.0 99.0  0.48 12.50  7.76 278 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 20 18 48 999 99.0 99.0  0.45 13.33  7.93 282 9999.0 999.0  21.2 999.0 99.0 99.00
2016 04 20 19 18 999 99.0 99.0  0.45 12.50  7.89 275 9999.0 999.0  20.0 999.0 99.0 99.00
2016 04 20 19 48 999 99.0 99.0  0.44 13.33  7.60 280 9999.0 999.0  21.4 999.0 99.0 99.00
2016 04 20 20 18 999 99.0 99.0  0.46 13.33  7.28 284 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 20 20 48 999 99.0 99.0  0.43 10.53  7.09 278 9999.0 999.0  20.1 999.0 99.0 99.00
2016 04 20 21 48 999 99.0 99.0  0.52 12.50  6.09 282 9999.0 999.0  20.6 999.0 99.0 99.00
2016 04 20 22 18 999 99.0 99.0  0.48 11.76  5.57 277 9999.0 999.0  20.7 999.0 99.0 99.00
2016 04 20 22 48 999 99.0 99.0  0.51 11.76  5.73 281 9999.0 999.0  21.2 999.0 99.0 99.00
2016 04 20 23 18 999 99.0 99.0  0.50 12.50  6.01 284 9999.0 999.0  21.3 999.0 99.0 99.00
2016 04 20 23 48 999 99.0 99.0  0.46 11.76  5.70 282 9999.0 999.0  20.8 999.0 99.0 99.00
2016 04 21 00 18 999 99.0 99.0  0.49 12.50  6.30 281 9999.0 999.0  20.8 999.0 99.0 99.00
2016 04 21 00 48 999 99.0 99.0  0.46 12.50  6.54 284 9999.0 999.0  20.5 999.0 99.0 99.00
2016 04 21 01 18 999 99.0 99.0  0.47 12.50  6.41 281 9999.0 999.0  20.2 999.0 99.0 99.00
2016 04 21 01 48 999 99.0 99.0  0.47 12.50  7.06 277 9999.0 999.0  20.1 999.0 99.0 99.00
2016 04 21 02 18 999 99.0 99.0  0.47 13.33  7.42 281 9999.0 999.0  19.9 999.0 99.0 99.00
2016 04 21 02 48 999 99.0 99.0  0.47 11.76  6.60 277 9999.0 999.0  19.8 999.0 99.0 99.00
2016 04 21 03 18 999 99.0 99.0  0.52 12.50  6.80 284 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 21 03 48 999 99.0 99.0  0.47 11.76  5.94 278 9999.0 999.0  19.5 999.0 99.0 99.00
2016 04 21 04 18 999 99.0 99.0  0.53 11.76  6.25 281 9999.0 999.0  20.3 999.0 99.0 99.00
2016 04 21 04 48 999 99.0 99.0  0.52 12.50  5.90 281 9999.0 999.0  19.8 999.0 99.0 99.00
2016 04 21 05 18 999 99.0 99.0  0.51 12.50  5.95 274 9999.0 999.0  19.9 999.0 99.0 99.00
2016 04 21 05 48 999 99.0 99.0  0.53 12.50  5.91 285 9999.0 999.0  19.6 999.0 99.0 99.00
2016 04 21 06 18 999 99.0 99.0  0.54 10.53  5.94 278 9999.0 999.0  19.4 999.0 99.0 99.00
2016 04 21 06 48 999 99.0 99.0  0.52 11.11  5.36 271 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 21 07 18 999 99.0 99.0  0.57 12.50  5.99 277 9999.0 999.0  19.3 999.0 99.0 99.00
2016 04 21 07 48 999 99.0 99.0  0.62 11.11  6.01 280 9999.0 999.0  19.1 999.0 99.0 99.00
2016 04 21 08 18 999 99.0 99.0  0.53  9.88  5.15 273 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 21 08 48 999 99.0 99.0  0.62 12.50  5.48 285 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 21 09 18 999 99.0 99.0  0.64 11.76  5.09 280 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 21 09 48 999 99.0 99.0  0.64 10.53  5.13 277 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 21 10 18 999 99.0 99.0  0.62 11.76  5.24 281 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 21 10 48 999 99.0 99.0  0.58  9.88  5.11 273 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 11 48 999 99.0 99.0  0.56 11.76  5.30 278 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 12 18 999 99.0 99.0  0.57 11.11  5.51 274 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 21 12 48 999 99.0 99.0  0.53  9.09  5.43 267 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 21 13 18 999 99.0 99.0  0.53 11.76  5.55 281 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 21 13 48 999 99.0 99.0  0.52  9.09  5.48 270 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 14 48 999 99.0 99.0  0.56 12.50  5.92 282 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 15 48 999 99.0 99.0  0.69  9.09  5.75 270 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 16 18 999 99.0 99.0  0.69 10.53  5.72 277 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 16 48 999 99.0 99.0  0.68 11.76  5.33 278 9999.0 999.0  18.2 999.0 99.0 99.00
2016 04 21 17 18 999 99.0 99.0  0.70 11.76  5.34 281 9999.0 999.0  18.3 999.0 99.0 99.00
2016 04 21 17 48 999 99.0 99.0  0.68 11.11  5.28 275 9999.0 999.0  18.4 999.0 99.0 99.00
2016 04 21 18 48 999 99.0 99.0  0.63 11.76  5.32 278 9999.0 999.0  18.5 999.0 99.0 99.00
2016 04 21 19 18 999 99.0 99.0  0.57 10.53  5.09 274 9999.0 999.0  18.6 999.0 99.0 99.00
2016 04 21 19 48 999 99.0 99.0  0.62 11.11  5.30 281 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 21 20 48 999 99.0 99.0  0.63 11.76  5.20 282 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 21 21 48 999 99.0 99.0  0.67 12.50  5.58 288 9999.0 999.0  18.7 999.0 99.0 99.00
2016 04 21 22 18 999 99.0 99.0  0.60 11.76  5.16 285 9999.0 999.0  18.8 999.0 99.0 99.00
2016 04 21 22 48 999 99.0 99.0  0.66 11.11  5.24 282 9999.0 999.0  18.9 999.0 99.0 99.00
2016 04 21 23 48 999 99.0 99.0  0.68 10.53  4.91 278 9999.0 999.0  19.2 999.0 99.0 99.00
2016 04 22 00 48 999 99.0 99.0  0.69 11.11  5.13 281 9999.0 999.0  19.9 999.0 99.0 99.00
